prompt,prompt_traducido,prompt_limpio,texto_procesado,cluster,tema_principal,ciudad
"a large skull statue in the middle of a street, calavera, el dia los muertos, ( el dia los muertos ), dia de los muertos, ( ( dia de los muertos ) ), (dia de los muertos), ( dia de los muertos ), aztec skull, dia de muertos, okuda sam miguel, la catrina","Una gran estatua del cráneo en medio de una calle, Calavera, El Dia Los Muertos, (El Dia Los Muertos), Dia de los Muertos, ((Dia de los Muertos)), (Dia de los Muertos), (Dia de los Muertos), Aztec Skull, Dia de Muertos, Okuda Sam Miguel, la Catrina",una gran estatua del craneo en medio de una calle calavera el dia los muertos el dia los muertos dia de los muertos dia de los muertos dia de los muertos dia de los muertos aztec skull dia de muertos okuda sam miguel la catrina,estatua craneo calle calaverar aztec skull muerto okuda sam miguel catrina,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a building with a clock on the front, haunted gothic hotel, victorian buildings, 1910s architecture, the hard and strong buildings, neo-andean architecture, neo - andean architecture, quito school, paris hotel style, art deco buildings, mexico city, hull is a opera house, art nouveau architecture, hdr photograph, hotel","Un edificio con un reloj en el frontal, hotel gótico embrujado, edificios victorianos, arquitectura de la década de 1910, edificios duros y fuertes, arquitectura neo -andina, arquitectura neo -andina, escuela de quito, estilo de hotel de paris, edificios de arte deco, ciudad de México, casco es una ópera, arquitectura de arte noveau, fotografía de hdr, fotografía, hotel de hotel, hotel.",un edificio con un reloj en el frontal hotel gotico embrujado edificios victorianos arquitectura de la decada de 1910 edificios duros y fuertes arquitectura neo andina arquitectura neo andina escuela de quito estilo de hotel de paris edificios de arte deco ciudad de mexico casco es una opera arquitectura de arte noveau fotografia de hdr fotografia hotel de hotel hotel,reloj frontal gotico embrujado victoriano decada duro fuerte andino neo andina escuela quito estilo paris edificio deco ciudad mexico casco operar arquitectura arte noveau hdr fotografia hotel,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"the santiago santiago stadium at night, soccer stadium, futuristic sport arena, stadium setting, stadium, mexico city, art deco stadium, stadium landscape, dramatic stadium lighting, render corona, coliseum, cool purple grey lighting, sao paulo, giant aztec spaceship, são paulo, cool purple slate blue lighting, the lights are on, sportspalast amphitheatre, alien mothership, colombia","the santiago santiago stadium at night, soccer stadium, futuristic sport arena, stadium setting, stadium, mexico city, art deco stadium, stadium landscape, dramatic stadium lighting, render corona, coliseum, cool purple grey lighting, sao paulo, giant aztec spaceship, são paulo, cool purple slate blue lighting, the lights are on,Anfiteatro Sportspalast, Mothership Alien, Colombia",the santiago santiago stadium at night soccer stadium futuristic sport arena stadium setting stadium mexico city art deco stadium stadium landscape dramatic stadium lighting render corona coliseum cool purple grey lighting sao paulo giant aztec spaceship sao paulo cool purple slate blue lighting the lights are onanfiteatro sportspalast mothership alien colombia,santiago night soccer futuristic sport arena setting mexico city art deco landscape dramatic stadium render corona coliseum grey giant aztec spaceship sao paulo cool purple slate blue lighting the lights are anfiteatro sportspalast mothership alien colombia,1,the,MONTERREY_DESC_TRADUCIDO_LIMPIO
"the summit of mount kolo, extreme panoramic, image split in half, 4k photo gigapixel, beautiful panoramic imagery, symmetrie, broken antenna, gigapixel, gigapixel photo, cut into the side of a mountain, a mountain look like a women, “ aerial view of a mountain, zenith perspective","La cumbre del Monte Kolo, Panorámica Extrema, la imagen dividida por la mitad, el Gigapíxel de 4K 4K, hermosas imágenes panorámicas, Symmetrie, Antena rota, Gigapixel, Foto de gigapíxeles, cortado en el lado de una montaña, una montaña se parece a una mujer, ""Vista aérea de una montaña, Zenith Perspective.",la cumbre del monte kolo panoramica extrema la imagen dividida por la mitad el gigapixel de 4k 4k hermosas imagenes panoramicas symmetrie antena rota gigapixel foto de gigapixeles cortado en el lado de una montana una montana se parece a una mujer vista aerea de una montana zenith perspective,cumbre monte kolo panoramico extremo dividido mitad hermoso imagen panoramica symmetrie antena roto foto gigapixel cortado mujer visto aereo montana zenith perspective,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a large old windmill, rustic yet enormous scp (secure, giant imposing steampunk tower, twisted giant tower, industrial art style, ventilation shafts, smelting pit'beeple, entrance to 1900's mine, smoky chimney, silo, rusty metal towers, auschwitz camp, by Rodolfo Escalera, with vestiges of rusty machinery","Un gran molino de viento, rústico pero enorme SCP (torre de steampunk imponente gigante, imponente, torre gigante retorcida, estilo de arte industrial, ejes de ventilación, ficha de fundición, entrada a la mina de 1900, chimenea de humo, silo, torres de metal oxidados, campamento de Auschwitz, de Rodolfo Escalera, con vestigas de ruidosos de mantenimiento de ruidosos de machachamiento conhusty Muticiny Machinery.",un gran molino de viento rustico pero enorme scp torre de steampunk imponente gigante imponente torre gigante retorcida estilo de arte industrial ejes de ventilacion ficha de fundicion entrada a la mina de 1900 chimenea de humo silo torres de metal oxidados campamento de auschwitz de rodolfo escalera con vestigas de ruidosos de mantenimiento de ruidosos de machachamiento conhusty muticiny machinery,molino viento rustico enorme scp steampunk imponente gigante retorcido estilo arte industrial eje ventilacion ficha fundicion entrado mina chimenea humo silo torre metal oxidado campamento auschwitz rodolfo escalera vestigas mantenimiento ruidoso machachamiento conhusty muticiny machinery,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"slow - cooke pork and potatoes, tacos, taco, super realistic food picture, amazing food photography, taco bell, delicious food, 4 k food photography, 4k food photography, high quality food photography, award winning food photo, mexican, hd food photography, professional food photography, simón staalhag style, food photo, close up food photography","Slow - Cooke Pork y papas, tacos, taco, imagen de comida súper realista, fotografía de alimentos increíble, campana de taco, comida deliciosa, fotografía de 4 k, fotografía de alimentos 4k, fotografía de alimentos de alta calidad, galardonada foto de alimentos, fotografía mexicana, HD, fotografía profesional de alimentos, estilo Simón Staalhag, foto de alimentos, fotografía de comida de cerca.",slow  cooke pork y papas tacos taco imagen de comida super realista fotografia de alimentos increible campana de taco comida deliciosa fotografia de 4 k fotografia de alimentos 4k fotografia de alimentos de alta calidad galardonada foto de alimentos fotografia mexicana hd fotografia profesional de alimentos estilo simon staalhag foto de alimentos fotografia de comida de cerca,slow cooke pork papas imagen super realista increible campana taco deliciós alto calidad galardonado mexicana profesional estilo simon staalhag foto alimento fotografia comida cerca,3,comida,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a street with colorful buildings and trees, tlaquepaque, guanajuato, downtown mexico, lush and colorful eclipse, mexico, vivide colors, colorful city, colorful buildings, las pozas, full of colorful vegetation, colorful scene, colorful photograph, colorful architecture, brightly colored buildings, hdr colors, colorful houses, beautiful lush colors, green alleys","Una calle con coloridos edificios y árboles, TlaquePaco, Guanajuato, centro de México, Eclipse exuberante y colorido, México, colores de Vivide, ciudad colorida, edificios coloridos, Las Pozas, llenas de vegetación colorida, escena colorida, fotografía colorida, arquitectura colorida, edificios de colores brillantes, colores HDR, casas coloridas, hermosas vegetaciones, colores graves, alisados ​​de arquitectura de colorida, alegre arquitectura.",una calle con coloridos edificios y arboles tlaquepaco guanajuato centro de mexico eclipse exuberante y colorido mexico colores de vivide ciudad colorida edificios coloridos las pozas llenas de vegetacion colorida escena colorida fotografia colorida arquitectura colorida edificios de colores brillantes colores hdr casas coloridas hermosas vegetaciones colores graves alisados de arquitectura de colorida alegre arquitectura,calle arbol tlaquepaco guanajuato centro eclipse exuberante mexico colores vivide ciudad poza lleno vegetacion escena fotografia colorido edificio brillante hdr casa hermoso vegetación color grave alisado colorida alegre arquitectura,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a man riding a bike on a dirt road, picture of a male biker, hoffman bicycle trip, in chuquicamata, mexico, macuahuitl, bicycle in background, calavera, archimboldo, new mexican desert background, professional profile picture, profile image, el capitan, mexican warrior, campy and colorful, mexican desert","Un hombre que montaba una bicicleta en un camino de tierra, una imagen de un motociclista masculino, un viaje de bicicleta de Hoffman, en Chuquicamata, México, Macuahuitl, bicicleta en el fondo, Calavera, Archimboldo, Antecedentes de desierto de Nuevo México, Imagen de perfil profesional, Imagen de perfil, El Capitan, Guerrero Mexicano, Campán y Campánico y México, México Desierto.",un hombre que montaba una bicicleta en un camino de tierra una imagen de un motociclista masculino un viaje de bicicleta de hoffman en chuquicamata mexico macuahuitl bicicleta en el fondo calavera archimboldo antecedentes de desierto de nuevo mexico imagen de perfil profesional imagen de perfil el capitan guerrero mexicano campan y campanico y mexico mexico desierto,hombre montar camino tierra motociclista masculino viaje hoffman chuquicamata macuahuitl bicicleta fondo calavera archimboldo antecedente profesional imagen perfil capitan guerrero mexicano campar campanico mexico desierto,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a soccer stadium with a large crowd of people, render corona, panoramic shot, beautiful panoramic imagery, extreme panoramic, panoramic, wide panoramic shot, panorama shot, 3 6 0 picture, 4k panoramic, terrible atmosphere, ultra - wide view, ultra wide shot, 3 6 0 panorama, stadium, multiple wide angles, purple and yellow, ultra wide, sunset panorama","Un estadio de fútbol con una gran multitud de personas, renderizado de corona, tiro panorámico, hermosas imágenes panorámicas, panorámico extremo, panorámico, disparo panorámico, disparo panorama, 3 6 0 imagen, 4K panorámico, atmósfera terrible, ultra visión ultra ancha, 3 6 0 Panorama, estadio, múltiples angles, puriste y amarillo, ultra panorama, súlico, súld.",un estadio de futbol con una gran multitud de personas renderizado de corona tiro panoramico hermosas imagenes panoramicas panoramico extremo panoramico disparo panoramico disparo panorama 3 6 0 imagen 4k panoramico atmosfera terrible ultra vision ultra ancha 3 6 0 panorama estadio multiples angles puriste y amarillo ultra panorama sulico suld,futbol multitud persona renderizado corona tiro hermoso panoramica extremo disparo imagen panoramico atmosfera terrible vision ancho estadio multipl angl puriste amarillo ultra panorama sulico suld,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a large building with a clock on the top, downtown mexico, mexico city, by Juan Villafuerte, by Rodolfo Escalera, by Federico Uribe, prefecture streets, museum background, miles df, street background, by Rodolfo Amoedo, urban city photography, palermo city street, by Ángel Botello, by Oswaldo Guayasamín","a large building with a clock on the top, downtown mexico, mexico city, by Juan Villafuerte, by Rodolfo Escalera, by Federico Uribe, prefecture streets, museum background, miles df, street background, by Rodolfo Amoedo, urban city photography, palermo city street, by Ángel Botello, by Oswaldo Guayasamín",a large building with a clock on the top downtown mexico mexico city by juan villafuerte by rodolfo escalera by federico uribe prefecture streets museum background miles df street background by rodolfo amoedo urban city photography palermo city street by angel botello by oswaldo guayasamin,large building with clock the top downtown mexico juan villafuerte escalera federico uribe prefecture streets museum miles background rodolfo amoedo urban photography palermo city street angel botello oswaldo guayasamin,1,the,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a purple plant in front of a building, mexico city, purple roofs, purple future city, purple and green colors, purple colors, blue and purple plants, purple color, shades of purple, purple foliage, purple and green, purple and scarlet colours, purple flower trees, green and purple, purples, the city is full of green plants, purple trees","Una planta púrpura frente a un edificio, Ciudad de México, techos morados, ciudad de futuro púrpura, colores morados y verdes, colores morados, plantas azules y moradas, color púrpura, tonos de púrpura, follaje púrpura, púrpura y verde, colores púrpuras y escarlatas, árboles de flores púrpuras, verde y púrpura, púrpura, la ciudad está llena de plantas verdes, árboles de púrpura, árboles",una planta purpura frente a un edificio ciudad de mexico techos morados ciudad de futuro purpura colores morados y verdes colores morados plantas azules y moradas color purpura tonos de purpura follaje purpura purpura y verde colores purpuras y escarlatas arboles de flores purpuras verde y purpura purpura la ciudad esta llena de plantas verdes arboles de purpura arboles,purpuro frente edificio mexico techo futuro morado azul morada tono follaje color escarlata flor purpuras ciudad llena planta verde arbol purpura arboles,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"festival natural sao dachique, naturecore, al natural, quechua!, super natural, quechua, festival, quechua!!, cubo - futurism, cubo-futurism, nft, cinemática, cinamtic, shipibo, chauvet, minimalissimo, cinimatic, by Chippy, chozo","Festival Natural Sao Dachique, Naturecore, Al Natural, Quechua!, Super Natural, Quechua, Festival, Quechua!, Cubo - Futurismo, Cubo -Futurismo, NFT, Cinemática, Cinamtic, Shipibo, Chauvet, Minimalissimo, Cinimatic, por Chippy, Chozozo",festival natural sao dachique naturecore al natural quechua super natural quechua festival quechua cubo  futurismo cubo futurismo nft cinematica cinamtic shipibo chauvet minimalissimo cinimatic por chippy chozozo,sao dachique naturecorar super natural quechuo festival quechua cubo futurismo nft cinematico cinamtic shipibo chauvet minimalissimo cinimatic chippy chozozo,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a statue of a man in a field, tlaquepaque, guanajuato, mexico, inspired by Oscar Rodríguez Naranjo, the munster in the background, parks and monuments, large stone statues of heroes, bronze statue and silver, the colossus of rhodes, iron giant at sunset, downtown mexico, by Juan Villafuerte, monumental mountains","Una estatua de un hombre en un campo, Tlaquepaque, Guanajuato, México, inspirada en Oscar Rodríguez Naranjo, el Munster en el fondo, parques y monumentos, grandes estatuas de héroes de piedra, estatua de bronce y plata, el coloso de Rhodes, Iron Giant al sol, el centro de México, por Junan Villafuerte, Mountains Monumental.",una estatua de un hombre en un campo tlaquepaque guanajuato mexico inspirada en oscar rodriguez naranjo el munster en el fondo parques y monumentos grandes estatuas de heroes de piedra estatua de bronce y plata el coloso de rhodes iron giant al sol el centro de mexico por junan villafuerte mountains monumental,hombre campo tlaquepaque guanajuato inspirado oscar rodriguez naranjo munster fondo parques monumento heroes piedra estatua bronce plata coloso rhodes iron giant sol centro mexico junan villafuerte mountains monumental,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a waterfall in the jungle, waterfall falling down, cascading waterfalls, multiple waterfalls, waterfall falling into a lake, alien waterfall, waterfall flowing from the stone, huge waterfall, water splashing cascading, floating waterfalls, huge waterfalls, immense waterfall, with a waterfalls, water cascading, with waterfalls, waterfall backdrop, waterfalls, an endless waterfall","Una cascada en la jungla, una cascada que cae, cascadas en cascada, múltiples cascadas, cascada que cae en un lago, una cascada alienígena, una cascada que fluye desde la piedra, enorme cascada, agua salpicando en cascada, cascadas flotantes, enormes cascadas, inmensas cascadas, con una cascada, cascadas en cascada, con caídas, cascadas, cascadas, caídas insonorizadas, una cascada inexplicada en el fin de al final de las cascadas, caídas de agua insonorizadas.",una cascada en la jungla una cascada que cae cascadas en cascada multiples cascadas cascada que cae en un lago una cascada alienigena una cascada que fluye desde la piedra enorme cascada agua salpicando en cascada cascadas flotantes enormes cascadas inmensas cascadas con una cascada cascadas en cascada con caidas cascadas cascadas caidas insonorizadas una cascada inexplicada en el fin de al final de las cascadas caidas de agua insonorizadas,jungla multipl caer lago alienigén fluir piedra cascado salpicar flotante enorme inmenso inexplicado cascada caida agua insonorizada,4,montana,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a vintage photo of a city street with cars and people, colombia en los años 60, 1 9 6 0 s, 1960s, 1960's, 1 9 6 0's, 1 9 5 0's, 1950's, 1950’s, 1950s, 1 9 5 0 s","Una foto antigua de una calle de la ciudad con autos y personas, Colombia en Los Años 60, 1 9 6 0 s, 1960, 1960, 1 9 6 0's, 1 9 5 0's, 1950, 1950, 1950, 1 9 5 0 S,",una foto antigua de una calle de la ciudad con autos y personas colombia en los anos 60 1 9 6 0 s 1960 1960 1 9 6 0s 1 9 5 0s 1950 1950 1950 1 9 5 0 s,foto antiguo calle ciudad auto persona colombio ano,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a view of the city lights from a hill, mexico city, naples, night landscape, distant mountains lights photo, scenic view at night, photo taken at night, mexico, downtown mexico, night view, city at night, nightscape, night city in the background, beatiful lights, guanajuato, night city, night city on the background, vulcano","Una vista de la ciudad luces desde una colina, Ciudad de México, Nápoles, paisaje nocturno, luces de montañas distantes Foto, vista escénica por la noche, foto tomada por la noche, México, centro de México, vista nocturna, ciudad en la noche, paisaje nocturno, ciudad nocturna en el fondo, bocantes luces, guanajuato, ciudad nocturna, ciudad nocturna en el fondo, vulcano, vulcano, vulcano, vulcano, vulcano.",una vista de la ciudad luces desde una colina ciudad de mexico napoles paisaje nocturno luces de montanas distantes foto vista escenica por la noche foto tomada por la noche mexico centro de mexico vista nocturna ciudad en la noche paisaje nocturno ciudad nocturna en el fondo bocantes luces guanajuato ciudad nocturna ciudad nocturna en el fondo vulcano vulcano vulcano vulcano vulcano,colina napoles montana distante visto escenico foto tomado centro mexico vista noche paisaje bocant luz guanajuato ciudad nocturno fondo vulcano,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a man riding a skateboard down a hill, mountain in the background, mountains surrounding, two mountains in background, mountain in background, mountain background, mountains on the background, monumental mountains, mountains in background, downtown mexico, mountains in a background, mountains in the background, with mountains as background, mountains on background, mountains at background, moutain in background","Un hombre que montaba una patineta cuesta abajo por una colina, montaña en el fondo, montañas que rodean, dos montañas en el fondo, montaña en el fondo, fondo de montaña, montañas en el fondo, montañas monumentales, montañas en el fondo, en el centro de México, montañas en un fondo, montañas en el fondo, con montañas como fondo, montañas, montañas, montañas en el fondo, en el fondo de fondo en el fondo de fondo, en el fondo.",un hombre que montaba una patineta cuesta abajo por una colina montana en el fondo montanas que rodean dos montanas en el fondo montana en el fondo fondo de montana montanas en el fondo montanas monumentales montanas en el fondo en el centro de mexico montanas en un fondo montanas en el fondo con montanas como fondo montanas montanas montanas en el fondo en el fondo de fondo en el fondo de fondo en el fondo,hombre montar patineta costar abajo colina rodear monumental centro mexico montana fondo,4,montana,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a canal with christmas lights on it, the river is full of lights, local illumination, city lights made of lush trees, beautiful glowing lights, magical lights, glowing reflections, christmas lights, reflection of led lights, glowing green lights, stunning light reflections, brilliant reflections, beautiful lights, stars reflecting on the water, illuminated pool, beautiful illumination, floating lights, incredible reflections","Un canal con luces navideñas, el río está lleno de luces, iluminación local, luces de la ciudad hechas de exuberantes árboles, hermosas luces brillantes, luces mágicas, reflejos brillantes, luces navideñas, reflejo de luces LED, luces verdes brillantes, reflecciones de luz de luz, reflecciones brillantes, luces hermosas, estrellas que se reflejan en el agua, piscina iluminada, hermosa iluminación, luces flotantes, increíbles reflectos de reflectos, reflectos increíbles.",un canal con luces navidenas el rio esta lleno de luces iluminacion local luces de la ciudad hechas de exuberantes arboles hermosas luces brillantes luces magicas reflejos brillantes luces navidenas reflejo de luces led luces verdes brillantes reflecciones de luz de luz reflecciones brillantes luces hermosas estrellas que se reflejan en el agua piscina iluminada hermosa iluminacion luces flotantes increibles reflectos de reflectos reflectos increibles,canal rio lleno local ciudad hecho exuberant arbol magica navidena reflejo led verde reflección brillante estrella reflejar agua piscina iluminado hermoso iluminacion luz flotante reflecto increibl,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a sunset view of the city of los, by Rodolfo Escalera, mexico city, by Juan Villafuerte, mountains and colorful sunset!!, mountains and sunset!!, mexico, sunset in a valley, by Carlos Berlanga, orange sky, downtown mexico, sun rises between two mountains, mountains and rivers, sunrise colors, orange sunset, city sunset","Una vista al atardecer de la ciudad de Los, por Rodolfo Escalera, Ciudad de México, de Juan Villafuerte, montañas y coloridos puesta de sol!, Montañas y puestos de sol!, México, puesta de sol en un valle, por Carlos Berlanga, cielo naranja, el centro de México, el sol en las montañas, las montañas y los ríos, los colores del sol, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad, el sol de la ciudad.",una vista al atardecer de la ciudad de los por rodolfo escalera ciudad de mexico de juan villafuerte montanas y coloridos puesta de sol montanas y puestos de sol mexico puesta de sol en un valle por carlos berlanga cielo naranja el centro de mexico el sol en las montanas las montanas y los rios los colores del sol el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad el sol de la ciudad,vista atardecer rodolfo escalera juan villafuerte colorido puesto puesta valle carlos berlanga cielo naranja centro mexico montana rio color sol ciudad,4,montana,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a view of the city of innsbruck, austria, downtown mexico, by Rodolfo Escalera, by Juan Villafuerte, by Federico Uribe, city background, with mountains as background, urban environment, guanajuato, city on the background, mexico, urban background, mountains on the background, city in the background, mexico city","Una vista de la ciudad de Innsbruck, Austria, en el centro de México, por Rodolfo Escalera, por Juan Villafuerte, por Federico Uribe, antecedentes de la ciudad, con montañas como antecedentes, entorno urbano, guanajato, ciudad en el fondo, México, fondo urbano, montañas de fondo, ciudad de fondo, México Ciudad de México, México.",una vista de la ciudad de innsbruck austria en el centro de mexico por rodolfo escalera por juan villafuerte por federico uribe antecedentes de la ciudad con montanas como antecedentes entorno urbano guanajato ciudad en el fondo mexico fondo urbano montanas de fondo ciudad de fondo mexico ciudad de mexico mexico,vista innsbruck austria centro rodolfo escalera juan villafuerte federico uribe antecedente entorno guanajato urbano montana fondo ciudad mexico,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a person holding a fork with food on it, smothered in melted chocolate, nachos, wet shredded red meat, oozing pustules, chilaquiles, in style of jackson pollock, pulled pork sandwich, organic matter, melted cheddar, by Jackson Pollock, viscera splattered, horrible rotting flesh, melted cheese, inspired by Jackson Pollock","Una persona que sostiene un tenedor con comida, cubierto de chocolate derretido, nachos, carne roja rallada húmeda, cájares de pustulas, chilaquiles, al estilo de Jackson Pollock, sándwich de cerdo tirado, materia orgánica, cheddar derretido, por Jackson Pollock, vísceras, queso podrido horrible, queso fundido, inspirado por Jackson Pollock.",una persona que sostiene un tenedor con comida cubierto de chocolate derretido nachos carne roja rallada humeda cajares de pustulas chilaquiles al estilo de jackson pollock sandwich de cerdo tirado materia organica cheddar derretido por jackson pollock visceras queso podrido horrible queso fundido inspirado por jackson pollock,persona sostener tenedor comida cubierto chocolate nacho carne rojo rallado humeda cajares pustu él chilaquil estilo sandwich cerdo tirado materia organico cheddar derretido viscera podrido horrible queso fundido inspirado jackson pollock,3,comida,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a city at night with a lot of cars, tall obsidian architecture, an evil villain's lair, dark cyberpunk metropolis, megalophobia, evil lair, dark building, dark neighborhood, cyberpunk architecture, terrifying architecture, dark futuristic city, dark and modern, apartment building on the moon, dystopian city skyline at night, cyberpunk building, buildings covered in black tar, thai architecture","Una ciudad por la noche con muchos autos, arquitectura de obsidiana alta, guarida de un villano malvado, metrópolis cibernética oscura, megalofobia, guarida malvada, edificio oscuro, vecindario oscuro, arquitectura cibernética, arquitectura aterradora, ciudad futurista oscura, oscuridad y moderna, construcción de apartamentos en la luna, parodye de la ciudad de diidad, construcción cibernética, construcción, construcción de alquitrán en blanco, alquitrán, alquitrán, thauanding en la luna en la luna, alojamiento de la ciudad diíciana en la noche, edificios ciberpunk, construcciones de alquitrán en blanco, thauanding en la luna en la luna, el parodeyo de la ciudad di -asaltada, la construcción cibernética, la construcción, las construcciones del alquitrán en blanco, el alquitrán en blanco y moderno, la construcción de la luna en la luna,",una ciudad por la noche con muchos autos arquitectura de obsidiana alta guarida de un villano malvado metropolis cibernetica oscura megalofobia guarida malvada edificio oscuro vecindario oscuro arquitectura cibernetica arquitectura aterradora ciudad futurista oscura oscuridad y moderna construccion de apartamentos en la luna parodye de la ciudad de diidad construccion cibernetica construccion construccion de alquitran en blanco alquitran alquitran thauanding en la luna en la luna alojamiento de la ciudad diiciana en la noche edificios ciberpunk construcciones de alquitran en blanco thauanding en la luna en la luna el parodeyo de la ciudad di asaltada la construccion cibernetica la construccion las construcciones del alquitran en blanco el alquitran en blanco y moderno la construccion de la luna en la luna,auto obsidiana alto villano metropolis megalofobio guarida malvado vecindario arquitectura aterrador futurista oscuro oscuridad apartamento parodye diidad cibernetica alojamiento diicián noche edificio ciberpunk thauanding parodeyo ciudad asaltado cibernetico construcción alquitran blanco moderno construccion luna,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a sign that says smile burger on it, burger with a mouth, burger face, burger with human mouth, burger with human eyes, smile face, horror smile, smiling mouth, evil smile, laughing alien face, smiley face, deathburger, grimace, creepy evil smile, smiling face, joker smile, large smile, malevolent smile, burger, open happy mouth","Una señal que dice una sonrisa de sonrisa, hamburguesa con boca, hamburguesa, hamburguesa con boca humana, hamburguesa con ojos humanos, rostro de sonrisa, sonrisa de horror, boca sonriente, sonrisa malvada, cara risa alienígena, cara sonriente, hebuilla de la muerte, muesca, sonrisa malvada espeluznante, cara sonriente, sonrisa de Joker, sonrisa grande, sonrisa malevolente, hamburguesa feliz abierta",una senal que dice una sonrisa de sonrisa hamburguesa con boca hamburguesa hamburguesa con boca humana hamburguesa con ojos humanos rostro de sonrisa sonrisa de horror boca sonriente sonrisa malvada cara risa alienigena cara sonriente hebuilla de la muerte muesca sonrisa malvada espeluznante cara sonriente sonrisa de joker sonrisa grande sonrisa malevolente hamburguesa feliz abierta,senal hamburgués ojos humano rostro horror boca risa alienigén hebuilla muerte muesco malvado espeluznante cara sonriente joker sonrisa malevolente hamburguesa feliz abierto,3,comida,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a city at night, mexico city, tenochtitlan, japanese city at night, downtown mexico, city at night, japan at night, entire city visible, night city, guanajuato, neon lights in the city below, tokyo at night, in tokyo at night, mexico, city lights made of lush trees, night city in the background","Una ciudad por la noche, Ciudad de México, Tenochtitlan, ciudad japonesa por la noche, en el centro de México, ciudad por la noche, Japón por la noche, ciudad entera visible, ciudad nocturna, guanajuato, luces de neón en la ciudad de abajo, Tokio por la noche, en Tokio por la noche, México, luces de la ciudad hechas de exuberantes árboles, ciudad nocturna en el fondo del fondo.",una ciudad por la noche ciudad de mexico tenochtitlan ciudad japonesa por la noche en el centro de mexico ciudad por la noche japon por la noche ciudad entera visible ciudad nocturna guanajuato luces de neon en la ciudad de abajo tokio por la noche en tokio por la noche mexico luces de la ciudad hechas de exuberantes arboles ciudad nocturna en el fondo del fondo,tenochtitlan japonés centro japon entero visible guanajuato neon abajo tokio noche mexico luz hecho exuberant arbol ciudad nocturno fondo,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a display of food in a restaurant with a menu, digital screens on the walls, digital displays, digital screens, technological screens, large commercial led screens, android coffee shop, many screens, coffee shop, led displays, many computer screens, plasma display, electronic case display, large screens, droste effect, lorem ipsum dolor sit amet","Una exhibición de alimentos en un restaurante con un menú, pantallas digitales en las paredes, pantallas digitales, pantallas digitales, pantallas tecnológicas, grandes pantallas LED comerciales, cafetería Android, muchas pantallas, cafeterías, pantallas LED, muchas pantallas de computadora, pantalla de plasma, pantalla electrónica, pantallas grandes, Efecto Droste, Lorem Ipsum Dolor Sit Amet Amet AMET",una exhibicion de alimentos en un restaurante con un menu pantallas digitales en las paredes pantallas digitales pantallas digitales pantallas tecnologicas grandes pantallas led comerciales cafeteria android muchas pantallas cafeterias pantallas led muchas pantallas de computadora pantalla de plasma pantalla electronica pantallas grandes efecto droste lorem ipsum dolor sit amet amet amet,exhibicion alimento restaurante menu pared digital tecnologica comercial android cafeteria led computadoro plasma electronico pantalla efecto droste lorem ipsum dolor sit amet,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
